id,host_id,host_name,room_type,disctricts,neighbourhoods,price,number_of_reviews,latitude,longitude
34075665,257315808,Yolanda,Shared room,Latina,Aluche,18,0,40.39662,-3.76768
34075853,10892359,Queco,Private room,Moncloa - Aravaca,Argüelles,40,0,40.42585,-3.71681
34076848,122497529,Silvia,Private room,Latina,Aguilas,30,18,40.37484,-3.77417
34077814,4179422,Sergio,Entire home/apt,Centro,Embajadores,80,1,40.40926,-3.70043
34078867,255935338,Diana,Entire home/apt,Centro,Universidad,100,9,40.42729,-3.70292
34078975,257340325,Car,Private room,Centro,Universidad,25,8,40.42155,-3.70205
34079180,98498225,Vanessa,Private room,Chamartín,El Viso,50,0,40.44271,-3.67988
34079283,147098173,Sara,Entire home/apt,Tetuán,Cuatro Caminos,550,1,40.45039,-3.69566
34080221,217726344,Red Piso,Entire home/apt,Centro,Palacio,75,3,40.40938,-3.71234
34080760,147098173,Sara,Private room,Tetuán,Cuatro Caminos,125,0,40.44996,-3.69745
34081159,257105144,Pedro Pablo,Entire home/apt,Centro,Palacio,80,23,40.4107,-3.71211
34081295,1305190,Catherine,Shared room,Fuencarral - El Pardo,PeÃ±agrande,45,0,40.47991,-3.72606
34081621,257358977,Jose Luis,Entire home/apt,Retiro,Ibiza,172,0,40.41647,-3.67401
34083644,146179513,Guicela,Private room,Tetuán,Valdeacederas,60,1,40.46482,-3.70507
34084088,240174996,Renato,Private room,Latina,Puerta del Angel,35,0,40.41279,-3.72656
34085932,257389458,German,Entire home/apt,Salamanca,Recoletos,35,10,40.42039,-3.69046
34088918,257410668,Salvador,Entire home/apt,Centro,Sol,90,12,40.41767,-3.70161
34090908,131820717,Diana Marcela,Private room,Centro,Embajadores,25,11,40.41002,-3.69953
34090972,257427080,Mariela,Private room,Ciudad Lineal,Ventas,25,7,40.43063,-3.65443
34098586,257493049,Ioia,Private room,Villa de Vallecas,Casco Histórico de Vallecas,38,0,40.37641,-3.62722
34101923,256387985,Altor,Entire home/apt,Chamberí,Almagro,235,0,40.42742,-3.69469
34103465,194822344,Alvaro,Private room,Ciudad Lineal,Ventas,17,29,40.42436,-3.65262
34106169,133699127,Francisco,Entire home/apt,Centro,Palacio,294,4,40.41865,-3.70944
34107109,133056146,Dobo Rooms,Entire home/apt,Centro,Universidad,168,0,40.42266,-3.70551
34107159,64818581,MarÃ­a,Entire home/apt,Retiro,Jerónimos,125,4,40.41534,-3.68886
34109147,222271710,Fernando,Private room,Puente de Vallecas,San Diego,15,5,40.39474,-3.67181
34109920,256567719,Dario Ruben,Private room,Latina,Cármenes,80,1,40.40363,-3.74271
34110809,141819979,Gaspare,Private room,Carabanchel,San Isidro,34,6,40.38919,-3.7324
34111668,22321820,Vanrays,Entire home/apt,Retiro,Jerónimos,350,9,40.41539,-3.68988
34112118,126125679,Juana Maria,Private room,Tetuán,Castillejos,42,0,40.45914,-3.69732
34113402,257580767,MÃ³nica,Private room,Centro,Embajadores,40,8,40.41033,-3.6995
34113565,163780390,SebastiÃ¡n,Private room,Ciudad Lineal,Ventas,25,9,40.42997,-3.65956
34113878,107391937,Marvin,Entire home/apt,Centro,Universidad,45,33,40.42183,-3.70275
34116594,5000632,Ramon,Entire home/apt,Centro,Justicia,60,14,40.42022,-3.69807
34123220,10347692,MarÃ­a,Private room,Arganzuela,Delicias,36,1,40.39948,-3.69698
34123888,126125679,Juana Maria,Private room,Tetuán,Castillejos,29,3,40.45912,-3.6982
34132076,257715326,John,Private room,Centro,Universidad,24,9,40.42562,-3.70305
34132582,257717421,Estefany,Private room,Tetuán,Berruguete,37,3,40.45717,-3.70664
34132865,257718964,Borja,Private room,San Blas - Canillejas,Rosas,60,7,40.43352,-3.60612
34133380,56030379,Manu,Private room,Centro,Universidad,50,3,40.42281,-3.70462
34134846,55703824,Yaiza,Private room,San Blas - Canillejas,Salvador,350,0,40.43973,-3.63373
34134924,131820717,Diana Marcela,Entire home/apt,Centro,Embajadores,70,0,40.41008,-3.69774
34135775,114457149,Luis Y Marina,Entire home/apt,Salamanca,Goya,100,2,40.42419,-3.66872
34138016,33633793,Nikita,Private room,Chamberí,Almagro,30,1,40.43204,-3.69559
34138562,70121079,Rodrigo,Entire home/apt,Chamberí,Rios Rosas,1200,0,40.44516,-3.69607
34147806,257814025,Juan,Private room,Centro,Embajadores,100,0,40.41244,-3.70365
34148818,257822045,Thomas,Entire home/apt,Centro,Universidad,115,22,40.42286,-3.70385
34149687,39040357,Alberto,Private room,Usera,Moscardó,27,5,40.38855,-3.70699
34151427,257842347,Denis Editha,Entire home/apt,Centro,Sol,125,2,40.4173,-3.70269
34151736,8321213,Paula,Entire home/apt,Centro,Cortes,75,38,40.41254,-3.69469
34154747,122524869,David,Private room,Chamartín,Prosperidad,250,0,40.44384,-3.67317
34161630,4190343,Ramon,Entire home/apt,Centro,Cortes,80,1,40.41556,-3.69791
34161710,257842347,Denis Editha,Private room,Centro,Cortes,25,38,40.41396,-3.69881
34162379,35186383,Ming,Entire home/apt,Puente de Vallecas,Palomeras Bajas,60,9,40.39082,-3.66198
34163013,257581309,MarÃ­a,Entire home/apt,Centro,Universidad,50,10,40.42725,-3.70241
34164303,130100816,Santi,Shared room,Usera,Pradolongo,25,6,40.37985,-3.70745
34164936,257858032,Marina,Shared room,Centro,Universidad,20,1,40.42581,-3.70186
34168267,257973238,Christian,Entire home/apt,Centro,Justicia,55,29,40.42224,-3.69788
34170295,75150135,Estuhome,Private room,Chamberí,Gaztambide,38,11,40.43497,-3.71542
34171087,257992986,Maria Jesus,Entire home/apt,Centro,Palacio,450,0,40.42004,-3.71002
34172002,4005107,Beatriz,Entire home/apt,Centro,Universidad,50,2,40.42324,-3.70879
34173491,102947901,Claudia,Entire home/apt,Centro,Embajadores,90,8,40.41258,-3.70163
34173503,102947901,Claudia,Entire home/apt,Centro,Embajadores,65,1,40.41083,-3.70172
34173509,102947901,Claudia,Entire home/apt,Centro,Embajadores,55,1,40.41118,-3.70311
34174083,258012684,Luxa,Entire home/apt,Centro,Justicia,120,2,40.42164,-3.69792
34174413,130100816,Santi,Entire home/apt,Usera,Moscardó,40,0,40.386,-3.70593
34174454,130100816,Santi,Entire home/apt,Usera,Pradolongo,40,0,40.38425,-3.70663
34174742,130100816,Santi,Entire home/apt,Usera,Almendrales,40,2,40.38519,-3.7049
34174828,247184237,Rodrigo,Entire home/apt,Centro,Cortes,79,14,40.41387,-3.69626
34174896,130100816,Santi,Entire home/apt,Usera,Almendrales,40,2,40.38563,-3.70429
34175042,130100816,Santi,Entire home/apt,Usera,Almendrales,30,1,40.38403,-3.70488
34175411,40877988,Eduardo Y Raul,Entire home/apt,Centro,Palacio,110,18,40.41158,-3.71312
34177679,51828290,Ramon,Entire home/apt,Usera,Almendrales,42,3,40.3847,-3.70415
34179317,253700521,BelÃ©n,Entire home/apt,Centro,Justicia,110,1,40.42098,-3.70066
34179507,133565,Virtudes,Private room,Tetuán,Bellas Vistas,23,4,40.45357,-3.70532
34179535,184100810,Javier,Entire home/apt,Centro,Palacio,65,8,40.40846,-3.71542
34180690,32293609,Annette Caroline,Private room,Centro,Sol,45,5,40.41914,-3.70591
34186260,21731634,Tres Por Tres,Entire home/apt,Centro,Palacio,270,2,40.41085,-3.71329
34187411,130100816,Santi,Entire home/apt,Usera,Almendrales,30,1,40.38386,-3.70444
34187547,130100816,Santi,Entire home/apt,Usera,Almendrales,35,4,40.38577,-3.70424
34187966,130100816,Santi,Entire home/apt,Usera,Almendrales,30,1,40.38422,-3.70498
34188358,130100816,Santi,Entire home/apt,Usera,Pradolongo,30,1,40.38578,-3.70569
34188580,130100816,Santi,Entire home/apt,Usera,Almendrales,30,1,40.38424,-3.70523
34188804,130100816,Santi,Entire home/apt,Usera,Pradolongo,25,1,40.38434,-3.70567
34189152,130100816,Santi,Entire home/apt,Usera,Almendrales,30,1,40.38452,-3.70453
34189306,130100816,Santi,Entire home/apt,Usera,Almendrales,30,0,40.3844,-3.70471
34189515,130100816,Santi,Entire home/apt,Usera,Almendrales,30,1,40.38541,-3.70484
34189648,130100816,Santi,Entire home/apt,Usera,Pradolongo,30,1,40.38411,-3.70594
34189901,130100816,Santi,Entire home/apt,Usera,Almendrales,40,1,40.38438,-3.70454
34189930,257555291,Pedro,Entire home/apt,Centro,Justicia,95,7,40.42021,-3.6973
34190051,257555291,Pedro,Entire home/apt,Centro,Justicia,90,13,40.42153,-3.69781
34191458,222205450,LucÃ­a Y Daniel,Entire home/apt,Centro,Embajadores,52,7,40.41348,-3.70698
34192339,257942517,Ayosanz Sl,Entire home/apt,Latina,Puerta del Angel,60,5,40.4091,-3.73419
34193187,226505736,Moises,Entire home/apt,Puente de Vallecas,San Diego,60,6,40.38693,-3.66883
34193630,20437430,Luis,Entire home/apt,Arganzuela,Palos de Moguer,65,10,40.40174,-3.69145
34194293,69022392,Vicky Y Carmen,Entire home/apt,Centro,Embajadores,110,1,40.41114,-3.69956
34194690,258119659,Deryn,Private room,Puente de Vallecas,San Diego,21,11,40.39372,-3.67138
34197212,1831512,Vanya,Entire home/apt,Centro,Justicia,79,9,40.42337,-3.69563
34198216,258152050,Eduardo Manuel,Private room,Carabanchel,Vista Alegre,38,1,40.3917,-3.73975
34198850,231647798,Carlos,Entire home/apt,Centro,Justicia,108,2,40.42572,-3.69791
34200144,247869197,Livia,Private room,Retiro,Estrella,30,4,40.41707,-3.66843
34202269,258216209,Lefe,Private room,Salamanca,Lista,53,2,40.43353,-3.6749
34202423,258220451,Karin,Private room,Hortaleza,Valdefuentes,25,8,40.49284,-3.66407
34202586,50716384,Marc,Entire home/apt,Centro,Universidad,60,6,40.42351,-3.70311
34206118,45621438,Miguel,Entire home/apt,Retiro,Pacífico,100,21,40.40519,-3.67843
34206645,45621438,Miguel,Entire home/apt,Tetuán,Cuatro Caminos,75,3,40.45229,-3.6948
34218898,258340056,Catalina,Private room,Puente de Vallecas,Numancia,18,48,40.40136,-3.65435
34220025,141378392,Santiago,Private room,Carabanchel,OpaÃ±el,18,8,40.38753,-3.71997
34221186,146336253,Dylan,Entire home/apt,Ciudad Lineal,Concepción,500,3,40.44203,-3.64541
34221371,36655351,Conchi,Entire home/apt,Salamanca,Castellana,130,10,40.4357,-3.68245
34223267,258372906,Casa Alfonso Madrid,Entire home/apt,Centro,Universidad,110,8,40.42788,-3.70446
34225345,201117541,Susana,Entire home/apt,Hortaleza,Valdefuentes,300,2,40.48488,-3.63351
34227316,88566017,Ayoub,Private room,Ciudad Lineal,Pueblo Nuevo,110,3,40.43702,-3.63814
34228031,258409623,Amalia,Entire home/apt,Salamanca,Castellana,45,4,40.43744,-3.68394
34236096,96949865,Antonio,Entire home/apt,Centro,Cortes,68,0,40.41185,-3.69405
34247445,130100816,Santi,Entire home/apt,Usera,Pradolongo,34,1,40.38384,-3.70641
34247579,31218600,Nelson,Private room,Ciudad Lineal,Pueblo Nuevo,15,2,40.4311,-3.63803
34247774,130100816,Santi,Entire home/apt,Usera,Pradolongo,40,1,40.38562,-3.70645
34248945,105491719,Miren,Private room,Puente de Vallecas,Entrevías,16,2,40.37374,-3.67069
34251861,11932198,Humberto,Entire home/apt,Centro,Justicia,100,3,40.42096,-3.69903
34266366,4599639,AllÃ´,Entire home/apt,Centro,Justicia,89,0,40.42116,-3.6987
34268737,42380961,Ana,Entire home/apt,Centro,Embajadores,70,5,40.40976,-3.69561
34269558,248493062,ì¬í¬,Private room,Salamanca,Fuente del Berro,50,1,40.4221,-3.66626
34269758,8244614,Mad About You,Entire home/apt,Arganzuela,Legazpi,75,7,40.39039,-3.69092
34270924,258746423,Francisco Y Martina,Entire home/apt,Centro,Embajadores,50,1,40.41241,-3.6991
34271845,257555291,Pedro,Entire home/apt,Centro,Justicia,95,12,40.42155,-3.69946
34274300,258767905,Esther,Private room,Barajas,Timón,36,5,40.47488,-3.58804
34276394,244137998,Marco,Entire home/apt,Centro,Sol,90,19,40.41524,-3.70786
34276488,255335781,Yafit,Entire home/apt,Centro,Embajadores,75,3,40.40816,-3.69905
34277552,258789227,Danni,Entire home/apt,San Blas - Canillejas,Rejas,84,11,40.44379,-3.5869
34279321,33439191,Maximilian,Entire home/apt,Centro,Palacio,200,9,40.41769,-3.70939
34280357,141477495,Viorel,Private room,Fuencarral - El Pardo,Valverde,29,7,40.49263,-3.69606
34281020,258815138,Cesar Y Ana,Entire home/apt,San Blas - Canillejas,Rejas,48,34,40.44458,-3.58319
34282054,114371138,Antonio,Entire home/apt,Centro,Universidad,129,7,40.42706,-3.70485
34283037,569771,Emilio,Private room,San Blas - Canillejas,Canillejas,45,2,40.44799,-3.61162
34285181,165467697,Wave Autumn Vine,Entire home/apt,Centro,Universidad,95,12,40.42191,-3.7031
34285193,258847916,Andrea,Private room,Chamberí,Almagro,36,16,40.43504,-3.69265
34285434,258850169,Sonali,Entire home/apt,Barajas,Timón,108,13,40.47141,-3.58775
34285781,194164323,Nicole,Entire home/apt,Arganzuela,Palos de Moguer,80,0,40.40634,-3.69364
34285838,258851276,Full,Private room,Carabanchel,Buenavista,45,1,40.36973,-3.75006
34285874,228234413,Dolores,Entire home/apt,Carabanchel,Buenavista,54,12,40.37143,-3.74714
34292412,130100816,Santi,Entire home/apt,Usera,Almendrales,40,2,40.38552,-3.70425
34294163,67353,Alexandre,Private room,Centro,Universidad,75,1,40.42151,-3.70494
34295322,102947901,Claudia,Entire home/apt,Centro,Palacio,55,4,40.41821,-3.70973
34300102,250507434,Amura Home,Entire home/apt,Arganzuela,Acacias,78,1,40.40363,-3.70487
34301731,153601160,Serve B&B,Entire home/apt,Chamberí,Rios Rosas,88,5,40.44106,-3.70132
34302607,258970215,Santiago Antonio,Entire home/apt,Chamberí,Gaztambide,190,13,40.43061,-3.71415
34302871,258970215,Santiago Antonio,Entire home/apt,Chamberí,Gaztambide,295,0,40.43143,-3.71402
34303642,121980622,Lola,Entire home/apt,Centro,Sol,91,15,40.41994,-3.70278
34304441,17499500,Iakai Homes,Entire home/apt,Centro,Palacio,109,2,40.42137,-3.71
34306518,77420214,Presidence Rentals,Entire home/apt,Salamanca,Castellana,145,10,40.43233,-3.68355
34306844,6213248,Ben,Private room,Arganzuela,Palos de Moguer,20,2,40.4034,-3.698
34306945,121250487,Laura,Private room,Tetuán,Almenara,70,2,40.46788,-3.68962
34309334,22397791,Leo Y Gretel,Private room,Barajas,Aeropuerto,25,67,40.47065,-3.57723
34313377,24980783,Pablo,Entire home/apt,Centro,Embajadores,45,3,40.40817,-3.69907
34323261,227997771,Diego,Private room,Salamanca,Fuente del Berro,30,8,40.42595,-3.66548
34324312,259134821,Olga,Private room,Ciudad Lineal,Costillares,35,0,40.48083,-3.66252
34325521,259143931,Carmen,Private room,Hortaleza,Canillas,25,2,40.46761,-3.63023
34326895,259134821,Olga,Private room,Ciudad Lineal,Costillares,30,0,40.48208,-3.6638
34331397,143359809,Marta,Private room,Centro,Universidad,40,0,40.42718,-3.70387
34333406,45543320,Patricia,Private room,Arganzuela,Imperial,32,15,40.41085,-3.72087
34334502,246214441,Ofelia Nieto,Entire home/apt,Arganzuela,Chopera,200,0,40.39766,-3.69793
34334802,259214173,Alberto,Entire home/apt,Salamanca,Guindalera,350,2,40.43875,-3.66235
34334961,259212836,MarÃ­a Del Mar,Private room,Carabanchel,Puerta Bonita,51,0,40.38387,-3.73027
34337451,10113356,Geoffroy,Entire home/apt,Arganzuela,Acacias,100,5,40.40323,-3.70489
34337935,52921193,Sergio,Private room,San Blas - Canillejas,Canillejas,200,0,40.44365,-3.61317
34337996,129749366,è¯­èiris,Private room,Carabanchel,Puerta Bonita,18,1,40.38378,-3.73029
34339581,229362181,Edison,Private room,Centro,Palacio,50,0,40.40945,-3.71669
34339600,259252507,Patricia,Private room,Carabanchel,Buenavista,49,0,40.37169,-3.73899
34346734,229022110,Cecilia,Private room,Centro,Embajadores,30,6,40.40871,-3.69824
34347145,22036073,David,Private room,Centro,Embajadores,20,3,40.41025,-3.69798
34347327,227331675,Maria Araceli,Hotel room,Centro,Cortes,100,1,40.41503,-3.69676
34350065,227331675,Maria Araceli,Hotel room,Centro,Cortes,100,0,40.41444,-3.69791
34350837,259345439,Lina,Private room,Centro,Embajadores,22,11,40.40689,-3.69635
34352115,259352992,Pilar,Entire home/apt,Hortaleza,Pinar del Rey,69,21,40.46765,-3.65575
34353268,259352992,Pilar,Entire home/apt,Hortaleza,Pinar del Rey,69,30,40.46735,-3.65557
34353310,183372646,Jose,Private room,San Blas - Canillejas,Canillejas,35,11,40.43984,-3.60824
34354511,86448592,Julio,Entire home/apt,San Blas - Canillejas,Hellín,200,0,40.43054,-3.61286
34354940,227331675,Maria Araceli,Hotel room,Centro,Cortes,90,3,40.41365,-3.69657
34355958,149245114,Chany,Private room,Centro,Embajadores,25,5,40.40913,-3.69275
34358622,259387069,Guillermo,Private room,Carabanchel,Comillas,40,4,40.39569,-3.7075
34359662,259401992,Angel,Entire home/apt,Latina,Puerta del Angel,65,11,40.40894,-3.72612
34359687,107141654,Leeways,Entire home/apt,Salamanca,Recoletos,150,12,40.42116,-3.68388
34360388,57121418,Esther,Entire home/apt,Centro,Cortes,60,4,40.41013,-3.69314
34362410,33633793,Nikita,Private room,Chamberí,Vallehermoso,29,2,40.4408,-3.70548
34365893,227331675,Maria Araceli,Hotel room,Centro,Cortes,100,2,40.41448,-3.69659
34366002,149527823,Dalsy,Private room,Usera,Moscardó,18,2,40.39023,-3.69965
34366864,130100816,Santi,Entire home/apt,Usera,Pradolongo,40,3,40.38059,-3.70815
34366869,259457548,Alfredo,Entire home/apt,Centro,Palacio,120,6,40.42264,-3.70961
34367013,259458506,Javier,Entire home/apt,Chamberí,Rios Rosas,100,3,40.44345,-3.69794
34367584,229075709,Carolina,Private room,Ciudad Lineal,Ventas,20,1,40.42485,-3.65103
34368672,41362793,Queeny,Private room,Chamartín,Nueva EspaÃ±a,40,1,40.46137,-3.68592
34376725,259536848,Genoveva,Entire home/apt,Chamartín,Hispanoamérica,140,2,40.45426,-3.66478
34377097,32251998,Ana,Private room,Ciudad Lineal,Ventas,300,0,40.43148,-3.64968
34377843,2724645,Pepa,Private room,Arganzuela,Delicias,25,6,40.39272,-3.6941
34377873,132035452,Jaime,Private room,Usera,Orcasur,32,5,40.36937,-3.69521
34377899,16311571,Isidro,Entire home/apt,Centro,Embajadores,125,3,40.41101,-3.69929
34377995,45543320,Patricia,Private room,Arganzuela,Imperial,32,16,40.41003,-3.7209
34379156,257296674,Jon,Entire home/apt,Centro,Universidad,69,21,40.42163,-3.70307
34379803,259546155,Wael,Entire home/apt,Centro,Sol,100,3,40.41697,-3.70634
34380129,259553670,Linda,Private room,Carabanchel,Puerta Bonita,25,1,40.38115,-3.73327
34381132,250507434,Amura Home,Entire home/apt,Chamberí,Gaztambide,42,0,40.43412,-3.71649
34381327,238061469,Paola,Entire home/apt,Centro,Justicia,85,9,40.4222,-3.69369
34381598,100336740,Leticia,Entire home/apt,Centro,Justicia,78,0,40.4243,-3.69511
34382374,238061469,Paola,Entire home/apt,Centro,Universidad,85,9,40.4253,-3.7038
34384652,159558182,Home Club,Entire home/apt,Chamberí,Trafalgar,312,0,40.42899,-3.6968
34386562,259565397,Estefanny,Private room,Hortaleza,Canillas,20,2,40.4687,-3.63569
34387756,77276428,Marian Constantin,Private room,Puente de Vallecas,Palomeras Sureste,35,1,40.38098,-3.63721
34388795,228344563,Javier,Entire home/apt,Centro,Sol,110,6,40.41633,-3.70575
34390261,75150135,Estuhome,Private room,Chamberí,Arapiles,36,0,40.43164,-3.71108
34390286,75150135,Estuhome,Private room,Chamberí,Arapiles,38,0,40.43156,-3.71028
34390728,162025716,Diego Lopez,Private room,Chamartín,Hispanoamérica,32,14,40.45766,-3.67642
34390908,258847916,Andrea,Private room,Chamberí,Almagro,25,9,40.43364,-3.69209
34391076,136735879,Lola,Entire home/apt,Centro,Universidad,250,3,40.42821,-3.70344
34391423,17292622,Beatriz,Private room,Chamartín,Prosperidad,49,9,40.43949,-3.6764
34392243,259630203,Isa,Entire home/apt,Chamberí,Rios Rosas,52,12,40.4383,-3.6925
34392656,194164323,Nicole,Entire home/apt,Arganzuela,Imperial,60,0,40.41368,-3.72115
34393790,259607420,å¦å®¶,Private room,Usera,San Fermín,38,2,40.36564,-3.68866
34394043,259470035,Rocio AÃ­da,Private room,Latina,Aluche,47,0,40.39307,-3.74399
34396551,103817646,Rosa,Entire home/apt,Retiro,Pacífico,125,0,40.40577,-3.67477
34396825,259607420,å¦å®¶,Private room,Usera,San Fermín,20,6,40.36556,-3.69202
34407740,37240021,Aurora,Entire home/apt,Centro,Palacio,185,1,40.41348,-3.71462
34410533,99264414,Daniela,Private room,Centro,Universidad,30,3,40.42456,-3.70789
34411157,33129319,Patricia,Entire home/apt,Centro,Embajadores,120,6,40.40918,-3.6983
34412460,259772435,Javier,Entire home/apt,Hortaleza,Canillas,130,18,40.45828,-3.64513
34412463,133056146,Dobo Rooms,Entire home/apt,Centro,Palacio,782,0,40.41852,-3.70994
34416178,105795094,Orlando,Entire home/apt,Centro,Embajadores,90,44,40.40879,-3.70233
34416428,105795094,Orlando,Entire home/apt,Centro,Embajadores,90,48,40.40949,-3.70139
34420093,11560317,Agnes,Private room,Latina,Puerta del Angel,15,1,40.41054,-3.72532
34420819,194164323,Nicole,Entire home/apt,Arganzuela,Imperial,58,10,40.4129,-3.71986
34420915,259807183,Nurn Nobi,Entire home/apt,Centro,Embajadores,95,3,40.40967,-3.70437
34422320,7019935,Raquel,Entire home/apt,Retiro,NiÃ±o Jesús,50,4,40.40907,-3.67071
